domain,decision,priority,strict_verdict,why,follow,aclass,example_anchor,backlink_url,authority,dr,ascore,traffic,positions,is_spam,links,ip,country,tier_reason,link_checked
thesocialhouseja.com,DISAVOW,P1 – Core (disavow),UPGRADED review→disavow,Borderline — manual check,nofollow,money/spam,JOIN OUR TELEGRAM https://t.me/s/darksidelinks,https://shop.thesocialhouseja.com/dark-side-links-dark-white-hat-link-building-1250/,7,0.0,7,0,0,,1,72.167.69.37,us,paid/spam anchor,yes
thetarotalk.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,JOIN OUR TELEGRAM https://t.me/s/darksidelinks,https://thetarotalk.com/author/trt-admin/page/15947/,2,0.0,2,0,0,,2,104.21.49.195,,paid/spam anchor,yes
thirty.co.in,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.thirty.co.in/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,26,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
tkzojtbf.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),,empty/blank,,,0.0,0.0,0,0,0,TRUE,4,172.67.166.253,,footprint; is_spam,no (beyond sample)
topleveldomains.space,DISAVOW,P1 – Core (disavow),confirmed,Spam directory listing,dofollow,commercial,qualitypluswindows.com,http://topleveldomains.space/page-1d46ee62e36190f42f3d3c0481fab48e.html,2,0.0,2,0,0,,24,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
toplist.co.in,DISAVOW,P1 – Core (disavow),confirmed,Spam directory listing,nofollow,commercial,ngwindows.com,https://www.toplist.co.in/domain-list-6072,4,0.0,4,0,0,,1,184.168.109.253,sg,footprint; exact-match commercial anchor,yes
toprankpartners.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Grow ngwindows.com with guest posts and backlinks, on-page SEO, local SEO, web development, SaaS integrations and automation tools — a noticeable DR/DA/TF rise at a sustainable pac",https://toprankpartners.shop/c58d4307c-12-month-serp-climb-ecommerce-combined-editorial-links-crowd-links-position1-practical-execution-roadmap-tools-tactics-and-insights-for-higher-search-visibility/,0.0,0.0,0,0,0,TRUE,2,172.67.222.37,,footprint; is_spam; paid/spam anchor,yes
toprankprovider.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Power up ngwindows.com: high-DR backlinks, editorial guest posts, on-page SEO, local SEO, web development, SaaS tools and automation tools for compounding DR/DA/TF with relevance-f",https://toprankprovider.shop/2b5d4f7f3-18-month-serp-climb-medical-combined-dr-boost-services-on-page-seo-position1-proven-optimization-process-data-progress-and-outcomes-for-competitive-serp-results/,0.0,0.0,0,0,0,TRUE,2,172.67.179.252,,footprint; is_spam; paid/spam anchor,yes
toprankresults.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Take ngwindows.com to page one with premium guest posts, contextual backlinks, on-page and local SEO, conversion-focused web development, SaaS tools and automation tools — long-ter",https://toprankresults.shop/85b538184-best-on-page-seo-legal-2026-compared-12-providers-roi-advanced-growth-framework-examples-metrics-and-lessons-for-better-google-positions/,0.0,0.0,0,0,0,TRUE,2,104.21.67.69,,footprint; is_spam; paid/spam anchor,yes
topratedbacklinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://topratedbacklinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
trafficboosterlinkseo.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://trafficboosterlinkseo.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
trendspotdirectory.com,DISAVOW,P1 – Core (disavow),confirmed,Spam directory listing,nofollow,generic,Website,https://trendspotdirectory.com/places/ng-windows/,6,0.0,6,0,0,,1,35.208.147.119,us,footprint,yes
trendyhealthtimes.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service qualitypluswindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Onlin,http://trendyhealthtimes.com/all/135/24.html,2,0.0,2,0,0,,16,104.21.67.6,,paid/spam anchor,yes
truebookies.com,DISAVOW,P1 – Core (disavow),confirmed,Gambling / casino spam,nofollow,money/spam,JOIN OUR TELEGRAM https://t.me/s/darksidelinks,https://truebookies.com/dark-side-links-dark-white-hat-link-building-1250/,2,0.0,2,0,0,,1,172.67.73.211,,footprint; paid/spam anchor,yes
tunca.org,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,northpointwindows.com,https://tunca.org/0735674f420eb4305092bacc860401a2-l/,2,0.0,2,0,0,,40,118.139.176.46,sg,footprint; farm-IP; exact-match commercial anchor,yes
tyre.pro,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.tyre.pro/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,26,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
tyres.pro,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.tyres.pro/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,27,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
uaewebdirectory.info,DISAVOW,P1 – Core (disavow),confirmed,Spam directory listing,dofollow,commercial,performingwindows.com,http://uaewebdirectory.info/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,30,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
ufabettererm4.com,DISAVOW,P1 – Core (disavow),confirmed,Gambling / casino spam,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service ngawindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,https://ufabettererm4.com/all/2065/33.html,2,0.0,2,0,0,,4,104.21.9.132,,footprint; paid/spam anchor,yes
uiisjzij.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"3EXvI↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://uiisjzij.xyz/5ahqyxpcwk9v6,0.0,0.0,0,0,0,TRUE,1,104.21.80.178,,footprint; is_spam; paid/spam anchor,yes
uklistingz.co.uk,DISAVOW,P1 – Core (disavow),confirmed,Spam directory listing,nofollow,commercial,www.ngwindows.com,https://uklistingz.co.uk/business/cybi-plastics-paint-tools_299697/,13,0.0,13,0,0,,1,23.229.199.133,us,footprint; exact-match commercial anchor,yes
urls-shortener.eu,DISAVOW,P1 – Core (disavow),confirmed,Redirect / URL-shortener link network,nofollow,commercial,thermalprowindows.com,https://urls-shortener.eu/share/113573,5,0.0,5,0,0,,9,195.20.19.178,md,footprint; farm-IP; md; exact-match commercial anchor,yes
usabuildingsuppliers.com,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,commercial,North Georgia Replacement,https://www.usabuildingsuppliers.com/9945/north-georgia-replacement,6,0.0,6,0,0,,3,191.101.14.187,us,footprint; farm-IP; exact-match commercial anchor,yes
usatcom.press,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,Galerry printable psychrometric chart metric,http://usatcom.press/upload/printable-psychrometric-chart-metric.html,0.0,0.0,0,0,0,,2,,,paid/spam anchor,yes
vabeatzweser.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),nofollow,commercial,https://ngawindows.com/,https://vabeatzweser.blogspot.com/,2,0.0,2,0,0,,7,142.250.31.132,us,footprint; exact-match commercial anchor,yes
vfoskvzw.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),,empty/blank,,,0.0,0.0,0,0,0,TRUE,6,104.21.112.1,,footprint; is_spam,no (beyond sample)
vinylwindowszosima.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Vinyl Windows Atlanta Photos,https://vinylwindowszosima.blogspot.com/2015/02/,2,0.0,2,0,0,,2,172.253.62.132,us,footprint; exact-match commercial anchor,yes
viralbacklinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://viralbacklinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
vydxyefz.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"2Db67↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",http://vydxyefz.xyz/,0.0,0.0,0,0,0,TRUE,2,188.114.97.0,,footprint; is_spam; paid/spam anchor,yes
vzynhhud.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"E0mpi↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://vzynhhud.xyz/bbykihgtlpokk,0.0,0.0,0,0,0,TRUE,6,172.67.166.118,,footprint; is_spam; paid/spam anchor,yes
wallpapers.pro,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,northpointwindows.com,https://mail.wallpapers.pro/0735674f420eb4305092bacc860401a2-l/,2,0.0,2,0,0,,62,118.139.176.46,sg,footprint; farm-IP; exact-match commercial anchor,yes
wallpapersaaec.ga,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,Get free high quality HD wallpapers printable psychrometric chart metric,http://wallpapersaaec.ga/files/images/printable-psychrometric-chart-metric.html,0.0,0.0,0,0,0,,1,,,paid/spam anchor,yes
way2check.art,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.way2check.art/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,29,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
way2check.cv,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,https://way2check.cv/page-18c6f7b2b74807a8ca4d96aec043dde8.html,3,0.0,3,0,0,,41,118.139.178.200,sg,footprint; farm-IP; exact-match commercial anchor,yes
webbacklinkskbuy.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://webbacklinkskbuy.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
webbys.pages.dev,DISAVOW,P1 – Core (disavow),confirmed,Throwaway free-host page,nofollow,commercial,ngwindows.com,https://webbys.pages.dev/56/PBjAytGwrZ,4,0.0,4,0,0,,1,172.66.47.196,,footprint; exact-match commercial anchor,yes
webrankindia.com,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,ngwindows.com,http://webrankindia.com/page-34962c4ce6e04e66bc6683ce26dd6c07.html,2,0.0,2,0,0,,3,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
webrankingsolutionbacklinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://webrankingsolutionbacklinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
webrankprovider.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Power up ngwindows.com: high-quality backlinks, guest posts, on-page and local SEO, custom web development, SaaS tools and automation tools for a strong DR/DA/TF increase for any i",https://webrankprovider.shop/202b79564-best-guest-posts-crypto-2025-compared-6-providers-roi-advanced-growth-framework-planning-testing-and-tracking-for-stronger-domain-authority/,0.0,0.0,0,0,0,TRUE,2,104.21.7.31,,footprint; is_spam; paid/spam anchor,yes
websiterace.com,DISAVOW,P1 – Core (disavow),confirmed,Auto-generated stats / scraper page,dofollow,commercial,northpointwindows.com,https://websiterace.com/0735674f420eb4305092bacc860401a2-l/,2,0.0,2,0,0,,41,118.139.176.46,sg,footprint; farm-IP; exact-match commercial anchor,yes
websites.freemyip.com,DISAVOW,P1 – Core (disavow),confirmed,Redirect / URL-shortener link network,nofollow,commercial,thermatrustwindows.com,https://websites.freemyip.com/share/37669,5,0.0,5,0,0,,11,195.20.19.178,md,footprint; farm-IP; md; exact-match commercial anchor,yes
websitescrawl.art,DISAVOW,P1 – Core (disavow),confirmed,Auto-generated stats / scraper page,dofollow,commercial,performingwindows.com,http://www.websitescrawl.art/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,19,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
websitescrawl.com,DISAVOW,P1 – Core (disavow),confirmed,Auto-generated stats / scraper page,nofollow,commercial,ngwindows.com,https://www.websitescrawl.com/domain-list-16455,12,0.0,12,0,0,,1,68.178.235.175,us,footprint; exact-match commercial anchor,yes
websitesea.com,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,northpointwindows.com,https://www.websitesea.com/0735674f420eb4305092bacc860401a2-l/,2,0.0,2,0,0,,11,118.139.176.46,sg,footprint; farm-IP; exact-match commercial anchor,yes
webworthchecker.cv,DISAVOW,P1 – Core (disavow),confirmed,Auto-generated stats / scraper page,dofollow,commercial,performingwindows.com,http://www.webworthchecker.cv/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,30,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
welinkbacklinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://welinkbacklinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
whzoyytu.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"FuwJk↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://whzoyytu.xyz/11k43jgrv9m1z,0.0,0.0,0,0,0,TRUE,1,188.114.97.2,,footprint; is_spam; paid/spam anchor,yes
wiknluhc.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"L1xGe↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://wiknluhc.xyz/1ykm4igfe8l2t,0.0,0.0,0,0,0,TRUE,4,172.67.129.205,,footprint; is_spam; paid/spam anchor,yes
windowcompaniesbado.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Window Companies Atlanta Ga,http://windowcompaniesbado.blogspot.com/2015/04/window-companies-atlanta-ga.html,2,0.0,2,0,0,,2,142.251.111.132,us,footprint; exact-match commercial anchor,yes
windowcompaniesbaisashi.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Window Companies Atlanta Ga,http://windowcompaniesbaisashi.blogspot.com/2015/04/window-companies-atlanta-ga.html,2,0.0,2,0,0,,1,142.251.179.132,us,footprint; exact-match commercial anchor,yes
windowglassreplacementmarik.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Window Glass Replacement Roswell Ga Pictures,http://windowglassreplacementmarik.blogspot.com/2015/05/window-glass-replacement-roswell-ga.html,2,0.0,2,0,0,,3,172.253.62.132,us,footprint; exact-match commercial anchor,yes
windowglassreplacementnshinso.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Images of Leaded Glass Replacement Windows,http://windowglassreplacementnshinso.blogspot.com/2015/09/leaded-glass-replacement-windows.html,2,0.0,2,0,0,,1,142.251.179.132,us,footprint; exact-match commercial anchor,yes
windowpanestsuihasu.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Condensation On Windows - Window Replacement In Atlanta,http://windowpanestsuihasu.blogspot.com/2015/01/window-condensation-between-panes.html,2,0.0,2,0,0,,6,142.251.179.132,us,footprint; exact-match commercial anchor,yes
windowpaneszor.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,other,... View Document,http://windowpaneszor.blogspot.com/2015/01/moisture-between-window-panes.html,2,0.0,2,0,0,,10,172.253.139.132,us,footprint,yes
windowreplacementpodrya.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Window Replacement Deals,http://windowreplacementpodrya.blogspot.com/2015/03/window-replacement-deals.html,2,0.0,2,0,0,,5,142.251.163.132,us,footprint; exact-match commercial anchor,yes
windowreplacementyubirige.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Window Replacement Norman Ok Photos,http://windowreplacementyubirige.blogspot.com/2015/04/window-replacement-norman-ok.html,2,0.0,2,0,0,,3,142.251.111.132,us,footprint; exact-match commercial anchor,yes
windowstylesrabokume.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Window Styles With Grids,http://windowstylesrabokume.blogspot.com/2015/03/window-styles-with-grids.html,2,0.0,2,0,0,,1,192.178.218.132,us,footprint; exact-match commercial anchor,yes
wlzkxbgt.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"r9WXv↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://wlzkxbgt.xyz/dlkzthmyryazl,0.0,0.0,0,0,0,TRUE,5,172.67.134.63,,footprint; is_spam; paid/spam anchor,yes
wnbbnviw.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),,empty/blank,,,0.0,0.0,0,0,0,TRUE,1,188.114.97.2,,footprint; is_spam,no (beyond sample)
wogibtswas.de,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,https://www.ngwindows.com/,https://wogibtswas.de/alpharetta/handwerker/ng%20windows-2031838,28,0.0,28,0,0,,1,188.40.17.96,de,farm-IP,yes
wogibtswas.net,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,commercial,https://www.ngwindows.com/,https://ch.wogibtswas.net/alpharetta/handwerker/ng%20windows-2031838,2,0.0,2,0,0,,1,188.40.17.96,de,footprint; farm-IP; exact-match commercial anchor,yes
wonvision.com,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,northpointwindows.com,https://wonvision.com/0735674f420eb4305092bacc860401a2-l/,2,0.0,2,0,0,,40,118.139.176.46,sg,footprint; farm-IP; exact-match commercial anchor,yes
worldbusinesspromote.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://worldbusinesspromote.com/artie-lange-laughter-pain-and-the-battle-behind-the-microphone/,3,0.0,3,0,0,,3,67.223.118.29,us,footprint; farm-IP; exact-match commercial anchor,yes
worldtopbacklinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://worldtopbacklinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
wowqualitybacklinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://wowqualitybacklinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
wvoysjve.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"aagM4↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://thsy.wvoysjve.xyz/mextvwewcjmpn,0.0,0.0,0,0,0,TRUE,2,172.67.146.29,,footprint; is_spam; paid/spam anchor,yes
ycm.info,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,northpointwindows.com,https://www.ycm.info/0735674f420eb4305092bacc860401a2-l/,2,0.0,2,0,0,,38,118.139.176.46,sg,footprint; farm-IP; exact-match commercial anchor,yes
yesdomains.space,DISAVOW,P1 – Core (disavow),confirmed,Spam directory listing,dofollow,commercial,performingwindows.com,http://www.yesdomains.space/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,14,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
youtoo.in,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.youtoo.in/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,21,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
zlzfsaat.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"ocGsH↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://zlzfsaat.xyz/44f1drne1zzwk,0.0,0.0,0,0,0,TRUE,1,172.67.201.142,,footprint; is_spam; paid/spam anchor,yes
100xrecruiting.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,🌐 www.ngwindows.com ↗,https://100xrecruiting.com/company/ng-windows,2,0.0,2,0,0,,1,216.24.57.1,us,exact-match commercial anchor,yes
128.199.173.17,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,,empty/blank,,,0.0,0.0,0,0,0,,278,128.199.173.17,,raw-IP domain,no (beyond sample)
142.54.190.10,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,empty/blank,.,http://142.54.190.10/exterior-shutters-atlanta-georgia/,0.0,0.0,0,0,0,,5,,,raw-IP domain,yes
1builder.us,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,https://www.ngwindows.com/blog/tips-for-choosing-replacement-windows-for-a-historic-home,https://1builder.us/uncategorized/whats-the-best-window-brand-for-a-historic-home-renovation/,2,0.0,2,0,0,,3,104.21.49.205,,exact-match commercial anchor,yes
1stcallglasscare.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,northgeorgiawindows.net,https://1stcallglasscare.com/affordable-link-building-services-233/,3,0.0,3,0,0,,6,104.21.21.200,,exact-match commercial anchor,yes
5minuteguide.net,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,Vinyl Windows Atlanta,http://5minuteguide.net/tutorials/how-to-enable-popup-blocker-in-firefox/,0.0,0.0,0,0,0,,2,23.229.209.5,,exact-match commercial anchor,yes
afewgoodygumdrops.com,DISAVOW,P2 – Recommended (disavow),UPGRADED review→disavow,Borderline — manual check,dofollow,commercial,replacement windows,https://www.afewgoodygumdrops.com/2023/06/designing-a-timeless-dream-house-as-fashionable-as-you-are.html,12,0.0,12,0,0,,1,209.59.154.115,us,exact-match commercial anchor,yes
airlive.us,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,Sunroom Contractor : Home improvement contractor logo best design and,http://airlive.us/20170908105255_sunroom-contractor/,0.0,0.0,0,0,0,,1,,,exact-match commercial anchor,yes
apsibr.pics,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,https://www.ngwindows.com/blog/standard-door-sizes,https://apsibr.pics/articles/is-roblox-ok-for-a-9,0.0,0.0,0,0,0,,18,188.114.96.2,,exact-match commercial anchor,yes
asenor.pics,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,https://www.ngwindows.com/blog/standard-door-sizes,https://asenor.pics/articles/what-is-the-scale-1-to-500,0.0,0.0,0,0,0,,9,188.114.96.2,,exact-match commercial anchor,yes
athomeinthefutureblog.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,"window installation company, North Georgia Replacement Windows",https://athomeinthefutureblog.com/2022/02/added-value-new-windows-worth/,2,0.0,2,0,0,,1,172.67.149.71,,exact-match commercial anchor,yes
awesomepix.net,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,Crawl Space Door Insulation Custom Crawl Space Doors Custom Crawl Space Doors Source Abuse Report,http://awesomepix.net/crawl+space+door+insulation,0.0,0.0,0,0,0,,2,,,exact-match commercial anchor,yes
awesomewomanproject.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,ngwindows.com,https://www.awesomewomanproject.com/2022/08/how-to-install-replacement-windows/,2,0.0,2,0,0,,1,45.32.218.188,us,exact-match commercial anchor,yes
azbaseimages.net,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,Window Grill Designs Designer Collection Windows Designer Collection Windows Source Abuse Report,http://azbaseimages.net/window+grill+designs,0.0,0.0,0,0,0,,1,,,exact-match commercial anchor,yes
bbuidco.in,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,https://www.ngwindows.com/blog/standard-door-sizes,https://bbuidco.in/articles/do-guinea-pigs-need-a-wheel,0.0,0.0,0,0,0,,16,188.114.97.2,,exact-match commercial anchor,yes
bcb370.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,Top three reasons to install sunroom additions this summer Top three reasons to install sunroom additions this summer,http://www.bcb370.com/sunroom-additions.html,0.0,0.0,0,0,0,,1,,,exact-match commercial anchor,yes
beihaishitrade.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,Our Family | North Georgia Replacement Windows,https://www.beihaishitrade.com/wp-content/uploads/2023/5p6kj/article.php?tag=rebecca-fitoussi-caps,0.0,0.0,0,0,0,,2,172.67.161.178,,exact-match commercial anchor,yes
bergenviewtrail.com,DISAVOW,P2 – Recommended (disavow),confirmed,Low-quality / dead domain,dofollow,commercial,WebSome of the other types of round top windows we offer are shown below. Round top window with extended legs Left quarter round top window. Picture window with a round top …,https://bzzr.bergenviewtrail.com/,0.0,0.0,0,0,0,,1,104.21.42.4,,exact-match commercial anchor,yes
